listing_id,title,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,location,building,developer,agent_id,listing_status,listing_date,last_updated,views_count,furnished,parking_spaces,balcony,gym_access,pool_access,security,description
LST-000764,5BR Villa in DIFC Views,villa,5,5,1963,4772063,2431,DIFC,DIFC Views,Meraas,Ali Hassan,withdrawn,2025-06-28,2025-08-31,1536,True,1,False,True,False,False,"Beautiful 5-bedroom villa in prestigious DIFC Views, DIFC. Features 5 bathrooms, 1963 sqft of living space. Perfect for families."
LST-000765,1BR Studio in Marina Heights,studio,1,3,910,896726,985,Dubai Marina,Marina Heights,Al Habtoor Group,Amanda Davis,under_contract,2024-09-26,2025-08-31,947,False,0,False,True,True,False,"Beautiful 1-bedroom studio in prestigious Marina Heights, Dubai Marina. Features 3 bathrooms, 910 sqft of living space. Perfect for professionals."
LST-000766,4BR Penthouse in JBR Heights,penthouse,4,4,2583,5489210,2125,JBR,JBR Heights,Al Habtoor Group,Lisa Thompson,withdrawn,2025-04-03,2025-08-31,510,True,0,False,True,False,False,"Beautiful 4-bedroom penthouse in prestigious JBR Heights, JBR. Features 4 bathrooms, 2583 sqft of living space. Perfect for families."
LST-000767,3BR Apartment in DIFC Heights,apartment,3,5,2600,2510350,965,DIFC,DIFC Heights,Meraas,Aisha Al Falasi,withdrawn,2024-09-23,2025-08-31,1762,False,2,True,True,True,False,"Beautiful 3-bedroom apartment in prestigious DIFC Heights, DIFC. Features 5 bathrooms, 2600 sqft of living space. Perfect for families."
LST-000768,3BR Penthouse in Bay Residences,penthouse,3,5,1988,5382804,2707,Business Bay,Bay Residences,Damac Properties,Amanda Davis,withdrawn,2024-10-24,2025-08-31,1112,False,0,True,True,True,True,"Beautiful 3-bedroom penthouse in prestigious Bay Residences, Business Bay. Features 5 bathrooms, 1988 sqft of living space. Perfect for families."
LST-000769,1BR Studio in Bay Heights,studio,1,2,2171,1500000,690,Business Bay,Bay Heights,Dubai Properties,Abdullah Al Muhairi,withdrawn,2024-11-10,2025-08-31,1818,True,3,False,True,True,True,"Beautiful 1-bedroom studio in prestigious Bay Heights, Business Bay. Features 2 bathrooms, 2171 sqft of living space. Perfect for professionals."
LST-000770,3BR Apartment in Marina Promenade,apartment,3,4,2742,2240281,817,Dubai Marina,Marina Promenade,Deyaar Development,Fatima Al Qassimi,sold,2024-09-15,2025-08-31,754,False,1,False,False,True,False,"Beautiful 3-bedroom apartment in prestigious Marina Promenade, Dubai Marina. Features 4 bathrooms, 2742 sqft of living space. Perfect for families."
LST-000771,4BR Villa in Hills Central,villa,4,6,2878,5770596,2005,Emirates Hills,Hills Central,Omniyat,Aisha Al Falasi,withdrawn,2025-03-05,2025-08-31,1649,True,3,True,False,False,True,"Beautiful 4-bedroom villa in prestigious Hills Central, Emirates Hills. Features 6 bathrooms, 2878 sqft of living space. Perfect for families."
LST-000772,1BR Apartment in Jumeirah Central,apartment,1,3,1531,1512252,987,Jumeirah,Jumeirah Central,Deyaar Development,Lisa Thompson,withdrawn,2025-05-19,2025-08-31,592,False,2,False,False,False,True,"Beautiful 1-bedroom apartment in prestigious Jumeirah Central, Jumeirah. Features 3 bathrooms, 1531 sqft of living space. Perfect for professionals."
LST-000773,1BR Apartment in Palm Heights,apartment,1,1,1891,1865124,986,Palm Jumeirah,Palm Heights,Union Properties,David Wilson,under_contract,2025-02-08,2025-08-31,1316,True,1,True,True,False,False,"Beautiful 1-bedroom apartment in prestigious Palm Heights, Palm Jumeirah. Features 1 bathrooms, 1891 sqft of living space. Perfect for professionals."
LST-000774,1BR Studio in Palm Heights,studio,1,2,972,1044326,1074,Palm Jumeirah,Palm Heights,Damac Properties,David Wilson,active,2025-03-18,2025-08-31,510,False,0,True,True,False,True,"Beautiful 1-bedroom studio in prestigious Palm Heights, Palm Jumeirah. Features 2 bathrooms, 972 sqft of living space. Perfect for professionals."
LST-000775,4BR Villa in Hills Views,villa,4,4,2201,4399515,1998,Emirates Hills,Hills Views,Sobha Realty,Ali Hassan,active,2025-04-01,2025-08-31,549,True,3,False,False,True,False,"Beautiful 4-bedroom villa in prestigious Hills Views, Emirates Hills. Features 4 bathrooms, 2201 sqft of living space. Perfect for families."
LST-000776,1BR Studio in Palm Residences,studio,1,3,1878,1500000,798,Palm Jumeirah,Palm Residences,Azizi Developments,Fatima Al Qassimi,sold,2025-04-18,2025-08-31,933,False,2,True,False,False,True,"Beautiful 1-bedroom studio in prestigious Palm Residences, Palm Jumeirah. Features 3 bathrooms, 1878 sqft of living space. Perfect for professionals."
LST-000777,7BR Villa in Palm Heights,villa,7,9,2427,3369259,1388,Palm Jumeirah,Palm Heights,Binghatti Developers,Amanda Davis,sold,2025-07-08,2025-08-31,1703,True,2,True,False,False,True,"Beautiful 7-bedroom villa in prestigious Palm Heights, Palm Jumeirah. Features 9 bathrooms, 2427 sqft of living space. Perfect for families."
LST-000778,6BR Penthouse in Hills Residences,penthouse,6,7,1964,6124154,3118,Emirates Hills,Hills Residences,Nakheel,Ahmed Al Mansouri,withdrawn,2024-11-17,2025-08-31,1381,True,2,False,True,True,False,"Beautiful 6-bedroom penthouse in prestigious Hills Residences, Emirates Hills. Features 7 bathrooms, 1964 sqft of living space. Perfect for families."
LST-000779,1BR Studio in Burj Views,studio,1,3,756,682861,903,Downtown Dubai,Burj Views,Deyaar Development,Rachel Green,under_contract,2025-02-09,2025-08-31,490,False,2,False,False,True,False,"Beautiful 1-bedroom studio in prestigious Burj Views, Downtown Dubai. Features 3 bathrooms, 756 sqft of living space. Perfect for professionals."
LST-000780,1BR Studio in Palm Residences,studio,1,1,1948,1453955,746,Palm Jumeirah,Palm Residences,Binghatti Developers,Michael Brown,active,2025-07-25,2025-08-31,1307,True,3,True,True,True,True,"Beautiful 1-bedroom studio in prestigious Palm Residences, Palm Jumeirah. Features 1 bathrooms, 1948 sqft of living space. Perfect for professionals."
LST-000781,2BR Penthouse in Palm Tower,penthouse,2,3,1082,3067971,2835,Palm Jumeirah,Palm Tower,Azizi Developments,Khalid Al Suwaidi,withdrawn,2025-02-16,2025-08-31,1476,False,1,False,True,True,False,"Beautiful 2-bedroom penthouse in prestigious Palm Tower, Palm Jumeirah. Features 3 bathrooms, 1082 sqft of living space. Perfect for professionals."
LST-000782,4BR Penthouse in Jumeirah Views,penthouse,4,5,1485,3629298,2443,Jumeirah,Jumeirah Views,Azizi Developments,Omar Al Zaabi,under_contract,2025-03-04,2025-08-31,1375,True,2,False,True,False,True,"Beautiful 4-bedroom penthouse in prestigious Jumeirah Views, Jumeirah. Features 5 bathrooms, 1485 sqft of living space. Perfect for families."
LST-000783,3BR Apartment in Marina Heights 2,apartment,3,3,1445,1157498,801,Dubai Marina,Marina Heights 2,Union Properties,Ahmed Al Mansouri,active,2025-03-16,2025-08-31,837,False,0,False,True,True,True,"Beautiful 3-bedroom apartment in prestigious Marina Heights 2, Dubai Marina. Features 3 bathrooms, 1445 sqft of living space. Perfect for families."
LST-000784,0BR Studio in Hills Views,studio,0,1,698,658982,944,Emirates Hills,Hills Views,Nakheel,Michael Brown,under_contract,2025-01-17,2025-08-31,1496,True,1,False,True,True,True,"Beautiful 0-bedroom studio in prestigious Hills Views, Emirates Hills. Features 1 bathrooms, 698 sqft of living space. Perfect for professionals."
LST-000785,3BR Apartment in JBR Central,apartment,3,5,1469,1695319,1154,JBR,JBR Central,Nakheel,Emily Chen,withdrawn,2025-05-24,2025-08-31,1285,True,2,False,False,False,True,"Beautiful 3-bedroom apartment in prestigious JBR Central, JBR. Features 5 bathrooms, 1469 sqft of living space. Perfect for families."
LST-000786,3BR Townhouse in Ranches Heights,townhouse,3,4,1389,2254429,1623,Arabian Ranches,Ranches Heights,Deyaar Development,Omar Al Zaabi,withdrawn,2025-08-09,2025-08-31,783,True,3,True,True,False,False,"Beautiful 3-bedroom townhouse in prestigious Ranches Heights, Arabian Ranches. Features 4 bathrooms, 1389 sqft of living space. Perfect for families."
LST-000787,4BR Townhouse in Ranches Views,townhouse,4,4,2217,4047351,1825,Arabian Ranches,Ranches Views,Meraas,Rachel Green,withdrawn,2025-01-20,2025-08-31,822,True,3,True,False,True,False,"Beautiful 4-bedroom townhouse in prestigious Ranches Views, Arabian Ranches. Features 4 bathrooms, 2217 sqft of living space. Perfect for families."
LST-000788,1BR Studio in Ranches Residences,studio,1,2,1719,1500000,872,Arabian Ranches,Ranches Residences,Binghatti Developers,David Wilson,active,2024-12-03,2025-08-31,1752,True,1,True,False,True,False,"Beautiful 1-bedroom studio in prestigious Ranches Residences, Arabian Ranches. Features 2 bathrooms, 1719 sqft of living space. Perfect for professionals."
LST-000789,1BR Apartment in Marina Heights 2,apartment,1,2,1488,1358459,912,Dubai Marina,Marina Heights 2,Union Properties,Sarah Johnson,withdrawn,2024-12-13,2025-08-31,1123,True,2,True,True,True,False,"Beautiful 1-bedroom apartment in prestigious Marina Heights 2, Dubai Marina. Features 2 bathrooms, 1488 sqft of living space. Perfect for professionals."
LST-000790,2BR Townhouse in Palm Vista,townhouse,2,4,1316,2541034,1930,Palm Jumeirah,Palm Vista,Al Habtoor Group,Ahmed Al Mansouri,active,2025-02-16,2025-08-31,471,True,2,True,True,False,True,"Beautiful 2-bedroom townhouse in prestigious Palm Vista, Palm Jumeirah. Features 4 bathrooms, 1316 sqft of living space. Perfect for professionals."
LST-000791,5BR Townhouse in DIFC Views,townhouse,5,5,1819,2494819,1371,DIFC,DIFC Views,Sobha Realty,Fatima Al Qassimi,withdrawn,2024-09-16,2025-08-31,1218,False,1,False,False,True,False,"Beautiful 5-bedroom townhouse in prestigious DIFC Views, DIFC. Features 5 bathrooms, 1819 sqft of living space. Perfect for families."
LST-000792,3BR Townhouse in DIFC Residences,townhouse,3,4,1619,3038243,1876,DIFC,DIFC Residences,Omniyat,Khalid Al Suwaidi,active,2024-09-08,2025-08-31,1621,False,1,True,True,True,True,"Beautiful 3-bedroom townhouse in prestigious DIFC Residences, DIFC. Features 4 bathrooms, 1619 sqft of living space. Perfect for families."
LST-000793,2BR Apartment in Palm Gardens,apartment,2,4,1570,1413659,900,Palm Jumeirah,Palm Gardens,Select Group,Fatima Al Qassimi,withdrawn,2025-04-07,2025-08-31,1148,False,2,False,True,True,False,"Beautiful 2-bedroom apartment in prestigious Palm Gardens, Palm Jumeirah. Features 4 bathrooms, 1570 sqft of living space. Perfect for professionals."
LST-000794,1BR Studio in Bay Square,studio,1,1,960,844310,879,Business Bay,Bay Square,Emaar Properties,Amanda Davis,withdrawn,2025-07-06,2025-08-31,278,True,0,False,True,True,True,"Beautiful 1-bedroom studio in prestigious Bay Square, Business Bay. Features 1 bathrooms, 960 sqft of living space. Perfect for professionals."
LST-000795,1BR Studio in Bay Views,studio,1,2,2212,1500000,678,Business Bay,Bay Views,Al Habtoor Group,Sarah Johnson,under_contract,2025-05-15,2025-08-31,1534,False,0,True,True,False,False,"Beautiful 1-bedroom studio in prestigious Bay Views, Business Bay. Features 2 bathrooms, 2212 sqft of living space. Perfect for professionals."
LST-000796,3BR Penthouse in Palm Heights,penthouse,3,5,1215,3844234,3163,Palm Jumeirah,Palm Heights,Nakheel,David Wilson,active,2025-05-07,2025-08-31,426,True,2,False,True,False,True,"Beautiful 3-bedroom penthouse in prestigious Palm Heights, Palm Jumeirah. Features 5 bathrooms, 1215 sqft of living space. Perfect for families."
LST-000797,1BR Studio in Bay Residences,studio,1,3,1029,734508,713,Business Bay,Bay Residences,Dubai Properties,Sarah Johnson,active,2024-09-14,2025-08-31,183,False,0,True,False,False,True,"Beautiful 1-bedroom studio in prestigious Bay Residences, Business Bay. Features 3 bathrooms, 1029 sqft of living space. Perfect for professionals."
LST-000798,3BR Villa in Palm Tower,villa,3,4,1107,2965793,2679,Palm Jumeirah,Palm Tower,Azizi Developments,Emily Chen,under_contract,2024-10-13,2025-08-31,122,True,0,False,False,False,False,"Beautiful 3-bedroom villa in prestigious Palm Tower, Palm Jumeirah. Features 4 bathrooms, 1107 sqft of living space. Perfect for families."
LST-000799,6BR Penthouse in Hills Views,penthouse,6,7,3113,7791285,2502,Emirates Hills,Hills Views,Omniyat,Abdullah Al Muhairi,withdrawn,2025-06-13,2025-08-31,980,False,1,True,False,True,False,"Beautiful 6-bedroom penthouse in prestigious Hills Views, Emirates Hills. Features 7 bathrooms, 3113 sqft of living space. Perfect for families."
LST-000800,2BR Townhouse in JBR Views,townhouse,2,3,2549,3477716,1364,JBR,JBR Views,Emaar Properties,Abdullah Al Muhairi,withdrawn,2024-09-01,2025-08-31,1851,True,3,True,False,True,False,"Beautiful 2-bedroom townhouse in prestigious JBR Views, JBR. Features 3 bathrooms, 2549 sqft of living space. Perfect for professionals."
LST-000801,5BR Penthouse in DIFC Residences,penthouse,5,6,3450,6146740,1781,DIFC,DIFC Residences,Dubai Properties,Aisha Al Falasi,sold,2024-09-24,2025-08-31,866,True,1,True,True,True,True,"Beautiful 5-bedroom penthouse in prestigious DIFC Residences, DIFC. Features 6 bathrooms, 3450 sqft of living space. Perfect for families."
LST-000802,1BR Studio in Jumeirah Residences,studio,1,2,2018,1500000,743,Jumeirah,Jumeirah Residences,Azizi Developments,Ali Hassan,withdrawn,2025-07-06,2025-08-31,1161,False,2,False,True,True,True,"Beautiful 1-bedroom studio in prestigious Jumeirah Residences, Jumeirah. Features 2 bathrooms, 2018 sqft of living space. Perfect for professionals."
LST-000803,6BR Penthouse in Jumeirah Views,penthouse,6,7,2438,6744910,2766,Jumeirah,Jumeirah Views,Emaar Properties,Omar Al Zaabi,withdrawn,2024-11-13,2025-08-31,1416,True,2,True,False,True,True,"Beautiful 6-bedroom penthouse in prestigious Jumeirah Views, Jumeirah. Features 7 bathrooms, 2438 sqft of living space. Perfect for families."
LST-000804,3BR Penthouse in DIFC Central,penthouse,3,5,1367,4863031,3557,DIFC,DIFC Central,Deyaar Development,Aisha Al Falasi,active,2024-09-18,2025-08-31,248,True,0,True,True,True,False,"Beautiful 3-bedroom penthouse in prestigious DIFC Central, DIFC. Features 5 bathrooms, 1367 sqft of living space. Perfect for families."
LST-000805,3BR Townhouse in Burj Views,townhouse,3,5,1408,3310455,2351,Downtown Dubai,Burj Views,Meraas,Mohammed Al Rashid,sold,2024-10-15,2025-08-31,1912,False,3,False,False,True,False,"Beautiful 3-bedroom townhouse in prestigious Burj Views, Downtown Dubai. Features 5 bathrooms, 1408 sqft of living space. Perfect for families."
LST-000806,0BR Studio in JBR Heights,studio,0,0,834,665136,797,JBR,JBR Heights,Union Properties,Rachel Green,under_contract,2024-11-16,2025-08-31,1181,False,2,True,True,True,False,"Beautiful 0-bedroom studio in prestigious JBR Heights, JBR. Features 0 bathrooms, 834 sqft of living space. Perfect for professionals."
LST-000807,6BR Villa in Burj Vista,villa,6,7,3253,5162366,1586,Downtown Dubai,Burj Vista,Binghatti Developers,Ahmed Al Mansouri,sold,2025-01-17,2025-08-31,1247,True,3,True,False,False,False,"Beautiful 6-bedroom villa in prestigious Burj Vista, Downtown Dubai. Features 7 bathrooms, 3253 sqft of living space. Perfect for families."
LST-000808,2BR Apartment in Burj Views,apartment,2,2,2178,2134576,980,Downtown Dubai,Burj Views,Azizi Developments,Ali Hassan,active,2024-09-22,2025-08-31,453,False,2,True,False,False,True,"Beautiful 2-bedroom apartment in prestigious Burj Views, Downtown Dubai. Features 2 bathrooms, 2178 sqft of living space. Perfect for professionals."
LST-000809,4BR Townhouse in DIFC Views,townhouse,4,4,2351,3244262,1379,DIFC,DIFC Views,Union Properties,Ahmed Al Mansouri,withdrawn,2025-03-20,2025-08-31,1905,True,0,True,False,False,False,"Beautiful 4-bedroom townhouse in prestigious DIFC Views, DIFC. Features 4 bathrooms, 2351 sqft of living space. Perfect for families."
LST-000810,3BR Apartment in DIFC Central,apartment,3,5,2655,3170112,1194,DIFC,DIFC Central,Omniyat,Mohammed Al Rashid,sold,2024-11-21,2025-08-31,114,True,0,True,False,False,True,"Beautiful 3-bedroom apartment in prestigious DIFC Central, DIFC. Features 5 bathrooms, 2655 sqft of living space. Perfect for families."
LST-000811,2BR Penthouse in Hills Residences,penthouse,2,4,2276,4595324,2019,Emirates Hills,Hills Residences,Azizi Developments,Aisha Al Falasi,sold,2024-12-11,2025-08-31,1798,False,3,False,True,False,False,"Beautiful 2-bedroom penthouse in prestigious Hills Residences, Emirates Hills. Features 4 bathrooms, 2276 sqft of living space. Perfect for professionals."
LST-000812,4BR Penthouse in Ranches Views,penthouse,4,5,1470,5351617,3640,Arabian Ranches,Ranches Views,Omniyat,Mohammed Al Rashid,sold,2024-12-13,2025-08-31,1884,True,0,True,True,True,True,"Beautiful 4-bedroom penthouse in prestigious Ranches Views, Arabian Ranches. Features 5 bathrooms, 1470 sqft of living space. Perfect for families."
LST-000813,2BR Apartment in Palm Heights,apartment,2,4,2541,2394046,942,Palm Jumeirah,Palm Heights,Damac Properties,Mohammed Al Rashid,active,2025-08-24,2025-08-31,1558,False,0,True,False,False,True,"Beautiful 2-bedroom apartment in prestigious Palm Heights, Palm Jumeirah. Features 4 bathrooms, 2541 sqft of living space. Perfect for professionals."
LST-000814,4BR Villa in Burj Vista,villa,4,6,3197,3986312,1246,Downtown Dubai,Burj Vista,Damac Properties,Mohammed Al Rashid,active,2025-01-21,2025-08-31,1671,True,1,True,True,False,False,"Beautiful 4-bedroom villa in prestigious Burj Vista, Downtown Dubai. Features 6 bathrooms, 3197 sqft of living space. Perfect for families."
LST-000815,3BR Penthouse in Ranches Views,penthouse,3,5,2114,5367349,2538,Arabian Ranches,Ranches Views,Nakheel,Amanda Davis,sold,2024-09-18,2025-08-31,1262,True,3,True,True,True,True,"Beautiful 3-bedroom penthouse in prestigious Ranches Views, Arabian Ranches. Features 5 bathrooms, 2114 sqft of living space. Perfect for families."
